progress_id,student_unique_id,lecture_unique_id,view_count,watched_seconds,progress_percent,downloaded_offline,last_opened_at
P011153,G172,L00731,2,127,10,No,2025-03-14
P011154,G172,L00557,2,268,20,Yes,2025-03-22
P011155,G172,L00768,2,470,30,Yes,2025-03-15
P011156,G172,L00374,4,471,70,No,2025-03-25
P011157,G172,L00836,0,0,0,No,2025-03-18
P011158,G173,L00219,4,923,100,Yes,2025-03-14
P011159,G173,L00546,0,0,0,Yes,2025-03-02
P011160,G173,L00159,4,758,90,Yes,2025-03-24
P011161,G173,L00692,3,1659,100,No,2025-03-15
P011162,G173,L00063,1,84,10,No,2025-03-09
P011163,G173,L00376,2,126,10,No,2025-03-01
P011164,G173,L00308,1,1030,90,Yes,2025-03-17
P011165,G173,L00297,4,849,100,Yes,2025-03-18
P011166,G173,L00286,0,0,0,No,2025-03-11
P011167,G173,L00583,4,123,10,Yes,2025-03-03
P011168,G173,L00698,2,862,50,Yes,2025-03-26
P011169,G173,L00761,3,182,20,Yes,2025-03-17
P011170,G173,L00245,0,0,0,No,2025-03-07
P011171,G173,L00394,2,155,10,No,2025-03-20
P011172,G173,L00371,2,1099,70,No,2025-03-23
P011173,G173,L00283,2,763,70,No,2025-03-22
P011174,G173,L00696,1,349,20,Yes,2025-03-12
P011175,G173,L00614,3,326,30,No,2025-03-13
P011176,G173,L00378,4,500,50,No,2025-03-08
P011177,G173,L00733,3,1466,90,No,2025-03-14
P011178,G173,L00620,3,867,50,No,2025-03-14
P011179,G173,L00076,0,0,0,Yes,2025-03-25
P011180,G173,L00450,2,858,50,Yes,2025-03-09
P011181,G173,L00114,3,1624,100,Yes,2025-03-22
P011182,G173,L00561,2,419,30,Yes,2025-03-01
P011183,G173,L00647,3,906,90,Yes,2025-03-15
P011184,G173,L00300,3,73,10,Yes,2025-03-17
P011185,G173,L00303,3,810,90,Yes,2025-03-12
P011186,G173,L00697,1,1185,70,No,2025-03-02
P011187,G173,L00241,3,281,20,No,2025-03-08
P011188,G173,L00555,3,120,20,No,2025-03-17
P011189,G174,L00197,2,91,10,Yes,2025-03-21
P011190,G174,L00078,2,782,50,No,2025-03-24
P011191,G174,L00683,0,0,0,Yes,2025-03-03
P011192,G174,L00871,1,1550,90,Yes,2025-03-12
P011193,G174,L00007,4,61,10,Yes,2025-03-16
P011194,G174,L00166,0,0,0,No,2025-03-09
P011195,G174,L00134,0,0,0,No,2025-03-17
P011196,G174,L00202,0,0,0,No,2025-03-23
P011197,G174,L00195,4,488,30,No,2025-03-08
P011198,G174,L00448,3,384,30,No,2025-03-17
P011199,G174,L00649,0,0,0,No,2025-03-14
P011200,G174,L00132,2,1326,100,No,2025-03-25
P011201,G174,L00643,0,0,0,Yes,2025-03-13
P011202,G174,L00298,4,285,30,Yes,2025-03-13
P011203,G174,L00094,1,120,10,No,2025-03-16
P011204,G174,L00338,2,271,20,No,2025-03-12
P011205,G174,L00674,4,218,30,No,2025-03-12
P011206,G174,L00283,2,265,30,No,2025-03-11
P011207,G174,L00656,3,132,20,Yes,2025-03-18
P011208,G174,L00150,1,177,20,No,2025-03-01
P011209,G174,L00860,0,0,0,No,2025-03-20
P011210,G174,L00088,3,155,10,Yes,2025-03-20
P011211,G174,L00622,0,0,0,No,2025-03-14
P011212,G174,L00486,4,790,70,Yes,2025-03-19
P011213,G174,L00170,0,0,0,Yes,2025-03-05
P011214,G174,L00412,1,754,70,No,2025-03-24
P011215,G174,L00437,3,281,20,Yes,2025-03-22
P011216,G174,L00241,0,0,0,Yes,2025-03-21
P011217,G175,L00276,3,273,20,Yes,2025-03-07
P011218,G175,L00517,1,82,10,Yes,2025-03-06
P011219,G175,L00557,0,0,0,No,2025-03-08
P011220,G175,L00048,2,186,30,No,2025-03-23
P011221,G175,L00856,1,461,70,No,2025-03-18
P011222,G175,L00692,3,335,20,Yes,2025-03-22
P011223,G175,L00220,0,0,0,Yes,2025-03-16
P011224,G175,L00853,1,779,70,Yes,2025-03-12
P011225,G175,L00251,3,166,10,Yes,2025-03-02
P011226,G175,L00724,4,160,10,No,2025-03-25
P011227,G175,L00794,4,684,50,No,2025-03-10
P011228,G175,L00386,2,120,10,Yes,2025-03-16
P011229,G175,L00693,2,207,20,No,2025-03-15
P011230,G175,L00777,2,633,90,No,2025-03-08
P011231,G175,L00790,3,1345,100,No,2025-03-24
P011232,G175,L00522,1,1513,90,No,2025-03-10
P011233,G175,L00036,2,351,50,No,2025-03-23
P011234,G175,L00534,0,0,0,Yes,2025-03-26
P011235,G175,L00575,2,1065,90,Yes,2025-03-18
P011236,G175,L00311,4,155,10,Yes,2025-03-02
P011237,G175,L00824,3,826,50,Yes,2025-03-08
P011238,G175,L00732,1,818,70,Yes,2025-03-19
P011239,G175,L00428,1,199,30,No,2025-03-09
P011240,G175,L00242,3,191,30,No,2025-03-08
P011241,G175,L00404,2,1176,100,No,2025-03-03
P011242,G175,L00465,3,566,90,Yes,2025-03-24
P011243,G175,L00026,2,578,50,No,2025-03-19
P011244,G175,L00313,4,284,30,Yes,2025-03-03
P011245,G175,L00828,2,90,10,No,2025-03-11
P011246,G175,L00639,0,0,0,No,2025-03-06
P011247,G175,L00013,1,866,50,No,2025-03-10
P011248,G175,L00232,3,237,20,No,2025-03-03
P011249,G175,L00153,3,1076,100,Yes,2025-03-10
P011250,G175,L00281,1,116,10,Yes,2025-03-13
P011251,G176,L00016,0,0,0,Yes,2025-03-04
P011252,G176,L00113,1,71,10,No,2025-03-16
P011253,G176,L00533,4,226,20,Yes,2025-03-06
P011254,G176,L00067,3,1148,90,No,2025-03-11
P011255,G176,L00486,2,121,10,No,2025-03-10
P011256,G176,L00778,2,95,10,Yes,2025-03-13
P011257,G176,L00759,0,0,0,Yes,2025-03-05
P011258,G176,L00241,2,838,50,No,2025-03-26
P011259,G176,L00775,0,0,0,No,2025-03-15
P011260,G176,L00871,1,214,20,Yes,2025-03-10
P011261,G176,L00302,1,760,70,Yes,2025-03-24
P011262,G176,L00664,2,202,20,Yes,2025-03-08
P011263,G176,L00297,2,143,10,No,2025-03-01
P011264,G176,L00387,0,0,0,Yes,2025-03-24
P011265,G176,L00438,2,129,10,Yes,2025-03-15
P011266,G176,L00319,2,357,30,No,2025-03-17
P011267,G176,L00715,0,0,0,Yes,2025-03-23
P011268,G176,L00772,3,479,50,Yes,2025-03-26
P011269,G176,L00049,1,343,20,Yes,2025-03-08
P011270,G176,L00075,0,0,0,No,2025-03-13
P011271,G176,L00312,2,1436,100,Yes,2025-03-09
P011272,G176,L00728,1,303,30,No,2025-03-06
P011273,G176,L00429,0,0,0,Yes,2025-03-17
P011274,G176,L00644,0,0,0,Yes,2025-03-24
P011275,G176,L00514,3,67,10,No,2025-03-03
P011276,G176,L00880,4,1011,90,Yes,2025-03-22
P011277,G176,L00671,2,158,10,No,2025-03-21
P011278,G176,L00453,1,643,100,Yes,2025-03-17
P011279,G176,L00125,0,0,0,No,2025-03-09
P011280,G176,L00064,4,387,50,Yes,2025-03-24
P011281,G176,L00041,4,631,90,Yes,2025-03-11
P011282,G176,L00500,3,1429,90,Yes,2025-03-24
P011283,G177,L00371,1,89,10,Yes,2025-03-14
P011284,G177,L00762,2,642,90,Yes,2025-03-01
P011285,G177,L00778,1,1002,70,No,2025-03-20
P011286,G177,L00141,2,1299,90,Yes,2025-03-25
P011287,G177,L00303,1,116,10,Yes,2025-03-11
P011288,G177,L00333,4,749,70,Yes,2025-03-03
P011289,G177,L00183,4,117,10,Yes,2025-03-09
P011290,G177,L00209,2,664,50,Yes,2025-03-15
P011291,G177,L00370,0,0,0,No,2025-03-26
P011292,G177,L00868,2,1193,90,No,2025-03-12
P011293,G177,L00231,0,0,0,No,2025-03-13
P011294,G177,L00641,1,273,20,No,2025-03-14
P011295,G177,L00661,3,1385,100,Yes,2025-03-09
P011296,G177,L00267,0,0,0,No,2025-03-20
P011297,G177,L00639,1,796,50,Yes,2025-03-11
P011298,G177,L00243,1,559,70,Yes,2025-03-13
P011299,G177,L00089,3,555,70,Yes,2025-03-15
P011300,G177,L00534,4,417,50,No,2025-03-05
P011301,G177,L00277,0,0,0,No,2025-03-18
P011302,G177,L00517,1,88,10,No,2025-03-11
P011303,G178,L00503,1,948,70,Yes,2025-03-18
P011304,G178,L00725,3,171,10,No,2025-03-10
P011305,G178,L00855,0,0,0,No,2025-03-17
P011306,G178,L00675,0,0,0,No,2025-03-15
P011307,G178,L00810,2,100,10,Yes,2025-03-19
P011308,G178,L00677,1,542,50,Yes,2025-03-25
P011309,G178,L00278,0,0,0,No,2025-03-09
P011310,G178,L00556,4,633,50,No,2025-03-06
P011311,G178,L00539,1,793,50,No,2025-03-12
P011312,G178,L00865,3,146,10,Yes,2025-03-24
P011313,G178,L00076,4,1381,90,No,2025-03-21
P011314,G178,L00289,4,354,20,Yes,2025-03-16
P011315,G178,L00598,2,87,10,Yes,2025-03-09
P011316,G178,L00785,3,98,10,Yes,2025-03-06
P011317,G178,L00224,2,875,70,No,2025-03-10
P011318,G178,L00627,1,559,70,Yes,2025-03-18
P011319,G178,L00354,4,328,50,Yes,2025-03-13
P011320,G178,L00858,0,0,0,No,2025-03-13
P011321,G178,L00686,1,1260,90,No,2025-03-16
P011322,G178,L00193,0,0,0,No,2025-03-05
P011323,G178,L00228,0,0,0,No,2025-03-24
P011324,G178,L00058,2,224,20,Yes,2025-03-24
P011325,G179,L00288,2,181,20,Yes,2025-03-19
P011326,G179,L00851,0,0,0,Yes,2025-03-25
P011327,G179,L00523,0,0,0,Yes,2025-03-22
P011328,G179,L00617,4,178,10,No,2025-03-25
P011329,G179,L00534,3,538,70,Yes,2025-03-25
P011330,G179,L00039,4,286,30,No,2025-03-14
P011331,G179,L00734,2,536,30,Yes,2025-03-21
P011332,G179,L00400,3,781,50,No,2025-03-12
P011333,G179,L00441,3,832,70,No,2025-03-19
P011334,G179,L00227,1,807,50,Yes,2025-03-09
P011335,G179,L00115,4,1401,90,No,2025-03-17
P011336,G179,L00867,1,196,30,No,2025-03-04
P011337,G179,L00816,2,90,10,No,2025-03-17
P011338,G179,L00697,1,809,70,Yes,2025-03-02
P011339,G179,L00879,0,0,0,No,2025-03-10
P011340,G179,L00251,2,62,10,No,2025-03-19
P011341,G179,L00060,4,960,90,Yes,2025-03-19
P011342,G179,L00612,2,606,100,No,2025-03-05
P011343,G179,L00767,1,645,100,Yes,2025-03-21
P011344,G179,L00420,4,681,50,No,2025-03-21
P011345,G179,L00469,4,790,70,No,2025-03-11
P011346,G179,L00375,4,862,90,No,2025-03-20
P011347,G179,L00016,3,177,10,No,2025-03-01
P011348,G179,L00674,0,0,0,Yes,2025-03-02
P011349,G179,L00590,2,1615,100,No,2025-03-23
P011350,G179,L00562,1,1115,100,Yes,2025-03-01
P011351,G179,L00494,0,0,0,Yes,2025-03-06
P011352,G179,L00603,4,244,30,No,2025-03-07
P011353,G180,L00613,2,1033,70,Yes,2025-03-22
P011354,G180,L00022,0,0,0,No,2025-03-14
P011355,G180,L00493,2,134,20,Yes,2025-03-07
P011356,G180,L00091,0,0,0,Yes,2025-03-21
P011357,G180,L00505,0,0,0,Yes,2025-03-13
P011358,G180,L00864,2,335,20,Yes,2025-03-23
P011359,G180,L00072,0,0,0,No,2025-03-13
P011360,G180,L00558,4,148,10,No,2025-03-05
P011361,G180,L00258,0,0,0,Yes,2025-03-17
P011362,G180,L00757,2,851,50,No,2025-03-18
P011363,G180,L00483,2,454,30,No,2025-03-05
P011364,G180,L00130,1,469,30,No,2025-03-04
P011365,G180,L00608,4,308,50,No,2025-03-20
P011366,G180,L00536,1,1353,90,No,2025-03-14
P011367,G180,L00614,1,132,10,Yes,2025-03-14
P011368,G180,L00755,3,340,50,No,2025-03-12
P011369,G180,L00526,0,0,0,Yes,2025-03-23
P011370,G180,L00344,3,989,100,No,2025-03-18
P011371,G180,L00018,0,0,0,No,2025-03-06
P011372,G180,L00530,2,492,50,Yes,2025-03-07
P011373,G180,L00051,2,1595,90,Yes,2025-03-19
P011374,G180,L00399,1,114,10,No,2025-03-19
P011375,G180,L00234,3,358,50,Yes,2025-03-06
P011376,G180,L00845,2,1759,100,No,2025-03-19
P011377,G180,L00157,3,1645,100,Yes,2025-03-14
P011378,G180,L00742,0,0,0,Yes,2025-03-20
P011379,G180,L00447,1,218,30,Yes,2025-03-21
P011380,G180,L00113,3,539,30,No,2025-03-21
P011381,G180,L00096,2,577,70,No,2025-03-05
P011382,G180,L00496,4,142,10,Yes,2025-03-24
P011383,G180,L00626,4,179,10,Yes,2025-03-04
P011384,G180,L00025,1,1613,90,No,2025-03-01
P011385,G180,L00724,0,0,0,Yes,2025-03-12
P011386,G180,L00468,0,0,0,Yes,2025-03-13
P011387,G180,L00814,4,291,20,Yes,2025-03-24
P011388,G180,L00687,4,189,20,No,2025-03-09
P011389,G180,L00257,3,1637,100,No,2025-03-08
P011390,G180,L00470,0,0,0,No,2025-03-24
P011391,G181,L00703,0,0,0,No,2025-03-17
P011392,G181,L00059,0,0,0,Yes,2025-03-26
P011393,G181,L00778,0,0,0,No,2025-03-20
P011394,G181,L00179,3,819,50,No,2025-03-12
P011395,G181,L00659,0,0,0,Yes,2025-03-09
P011396,G181,L00078,3,714,50,Yes,2025-03-19
P011397,G181,L00307,2,201,30,Yes,2025-03-20
P011398,G181,L00794,4,638,90,No,2025-03-14
P011399,G181,L00123,0,0,0,Yes,2025-03-07
P011400,G181,L00785,2,1170,100,Yes,2025-03-21
P011401,G181,L00497,3,388,30,No,2025-03-02
P011402,G181,L00802,0,0,0,No,2025-03-24
P011403,G181,L00807,2,1350,90,Yes,2025-03-16
P011404,G181,L00127,1,821,50,Yes,2025-03-05
P011405,G181,L00025,2,1373,100,No,2025-03-12
P011406,G181,L00041,0,0,0,Yes,2025-03-13
P011407,G181,L00211,0,0,0,Yes,2025-03-18
P011408,G181,L00133,4,1190,70,No,2025-03-24
P011409,G181,L00547,1,529,50,No,2025-03-19
P011410,G181,L00178,0,0,0,No,2025-03-16
P011411,G181,L00251,1,1065,90,No,2025-03-16
P011412,G181,L00626,2,277,20,Yes,2025-03-14
P011413,G181,L00847,1,581,70,Yes,2025-03-21
P011414,G181,L00338,3,1695,100,No,2025-03-18
P011415,G181,L00040,3,716,70,No,2025-03-17
P011416,G182,L00614,3,947,90,No,2025-03-02
P011417,G182,L00747,0,0,0,Yes,2025-03-01
P011418,G182,L00136,2,1605,90,No,2025-03-21
P011419,G182,L00560,2,179,20,No,2025-03-15
P011420,G182,L00834,0,0,0,Yes,2025-03-16
P011421,G182,L00187,4,493,30,Yes,2025-03-21
P011422,G182,L00653,4,843,70,No,2025-03-06
P011423,G182,L00611,1,188,30,No,2025-03-09
P011424,G182,L00657,2,313,30,Yes,2025-03-08
P011425,G182,L00037,2,1054,70,Yes,2025-03-05
P011426,G182,L00023,4,477,50,Yes,2025-03-16
P011427,G182,L00506,1,1724,100,No,2025-03-18
P011428,G182,L00520,4,906,100,Yes,2025-03-17
P011429,G182,L00304,2,251,20,No,2025-03-01
P011430,G182,L00674,3,149,10,No,2025-03-12
P011431,G182,L00640,0,0,0,Yes,2025-03-17
P011432,G182,L00495,4,309,50,No,2025-03-02
P011433,G182,L00299,1,121,20,No,2025-03-14
P011434,G182,L00001,1,1128,90,Yes,2025-03-14
P011435,G182,L00562,1,82,10,Yes,2025-03-10
P011436,G182,L00774,2,409,30,No,2025-03-13
P011437,G182,L00836,3,1169,100,Yes,2025-03-17
P011438,G182,L00696,0,0,0,No,2025-03-17
P011439,G182,L00300,0,0,0,No,2025-03-07
P011440,G182,L00174,0,0,0,No,2025-03-11
P011441,G183,L00834,2,590,50,No,2025-03-14
P011442,G183,L00477,4,471,30,No,2025-03-09
P011443,G183,L00480,4,1564,90,Yes,2025-03-05
P011444,G183,L00349,4,129,10,No,2025-03-09
P011445,G183,L00675,1,159,10,Yes,2025-03-23
P011446,G183,L00335,3,68,10,No,2025-03-04
P011447,G183,L00289,2,656,50,No,2025-03-11
P011448,G183,L00096,4,141,10,Yes,2025-03-24
P011449,G183,L00716,1,808,100,Yes,2025-03-02
P011450,G183,L00261,3,1278,90,Yes,2025-03-26
P011451,G183,L00465,1,133,10,Yes,2025-03-18
P011452,G183,L00178,2,337,20,No,2025-03-22
P011453,G183,L00839,1,617,50,Yes,2025-03-17
P011454,G183,L00802,0,0,0,No,2025-03-09
P011455,G183,L00762,3,1199,70,Yes,2025-03-01
P011456,G183,L00298,4,185,20,No,2025-03-22
P011457,G183,L00553,1,855,50,Yes,2025-03-08
P011458,G183,L00085,4,1606,90,Yes,2025-03-17
P011459,G183,L00052,4,836,70,Yes,2025-03-23
P011460,G183,L00386,4,777,50,Yes,2025-03-07
P011461,G183,L00520,1,772,100,Yes,2025-03-14
P011462,G183,L00104,3,602,50,No,2025-03-10
P011463,G183,L00083,4,1111,90,No,2025-03-01
P011464,G183,L00280,4,1194,90,Yes,2025-03-13
P011465,G183,L00095,2,470,70,Yes,2025-03-18
P011466,G183,L00366,0,0,0,Yes,2025-03-08
P011467,G183,L00637,3,105,10,No,2025-03-20
P011468,G183,L00390,3,400,30,Yes,2025-03-01
P011469,G183,L00570,2,1012,100,No,2025-03-06
P011470,G183,L00815,0,0,0,No,2025-03-09
P011471,G183,L00554,0,0,0,No,2025-03-08
P011472,G183,L00502,0,0,0,No,2025-03-07
P011473,G183,L00569,2,478,50,Yes,2025-03-07
P011474,G183,L00364,3,974,70,No,2025-03-22
P011475,G183,L00285,2,279,20,No,2025-03-04
P011476,G183,L00111,4,171,20,No,2025-03-19
P011477,G183,L00694,2,374,30,No,2025-03-04
P011478,G184,L00606,2,128,20,No,2025-03-26
P011479,G184,L00082,3,1434,100,No,2025-03-05
P011480,G184,L00843,0,0,0,No,2025-03-03
P011481,G184,L00497,0,0,0,No,2025-03-09
P011482,G184,L00282,1,1198,90,Yes,2025-03-21
P011483,G184,L00269,0,0,0,Yes,2025-03-11
P011484,G184,L00047,4,770,90,No,2025-03-17
P011485,G184,L00679,3,1102,90,Yes,2025-03-23
P011486,G184,L00124,1,1428,90,Yes,2025-03-26
P011487,G184,L00343,4,1116,100,No,2025-03-09
P011488,G184,L00117,1,155,20,Yes,2025-03-13
P011489,G184,L00131,2,198,30,No,2025-03-21
P011490,G184,L00748,1,146,20,Yes,2025-03-22
P011491,G184,L00825,3,1580,90,No,2025-03-21
P011492,G184,L00410,2,750,50,No,2025-03-15
P011493,G184,L00860,1,993,100,No,2025-03-04
P011494,G184,L00134,1,98,10,No,2025-03-19
P011495,G184,L00105,4,164,10,No,2025-03-18
P011496,G184,L00850,3,569,50,Yes,2025-03-09
P011497,G184,L00558,1,545,90,No,2025-03-25
P011498,G184,L00384,4,299,30,Yes,2025-03-26
P011499,G184,L00261,3,875,100,Yes,2025-03-22
P011500,G184,L00426,3,600,90,Yes,2025-03-20
P011501,G185,L00093,0,0,0,Yes,2025-03-20
P011502,G185,L00508,2,435,30,No,2025-03-04
P011503,G185,L00043,2,360,30,Yes,2025-03-14
P011504,G185,L00165,2,124,10,Yes,2025-03-25
P011505,G185,L00436,3,665,100,Yes,2025-03-07
P011506,G185,L00867,4,396,30,Yes,2025-03-02
P011507,G185,L00705,3,492,50,No,2025-03-21
P011508,G185,L00367,1,513,30,Yes,2025-03-22
P011509,G185,L00262,4,714,100,No,2025-03-02
P011510,G185,L00678,4,1005,100,No,2025-03-25
P011511,G185,L00347,2,1701,100,No,2025-03-07
P011512,G185,L00140,3,524,30,Yes,2025-03-16
P011513,G185,L00434,0,0,0,Yes,2025-03-20
P011514,G185,L00090,4,526,70,Yes,2025-03-07
P011515,G185,L00316,1,1196,70,Yes,2025-03-10
P011516,G185,L00292,0,0,0,No,2025-03-12
P011517,G185,L00066,1,287,20,No,2025-03-03
P011518,G185,L00076,0,0,0,No,2025-03-14
P011519,G185,L00634,0,0,0,No,2025-03-26
P011520,G185,L00001,1,508,30,Yes,2025-03-23
P011521,G185,L00735,3,636,50,No,2025-03-13
P011522,G185,L00492,4,360,20,Yes,2025-03-09
P011523,G185,L00393,0,0,0,No,2025-03-18
P011524,G185,L00446,1,241,30,Yes,2025-03-06
P011525,G185,L00145,3,776,90,Yes,2025-03-17
P011526,G186,L00580,3,518,30,Yes,2025-03-20
P011527,G186,L00779,2,1613,100,Yes,2025-03-06
P011528,G186,L00294,3,882,90,No,2025-03-20
P011529,G186,L00034,4,212,30,Yes,2025-03-08
P011530,G186,L00490,1,345,30,No,2025-03-15
P011531,G186,L00399,4,128,10,Yes,2025-03-16
P011532,G186,L00518,1,78,10,Yes,2025-03-22
P011533,G186,L00400,0,0,0,Yes,2025-03-06
P011534,G186,L00109,0,0,0,No,2025-03-03
P011535,G186,L00536,1,1492,90,Yes,2025-03-12
P011536,G186,L00700,2,70,10,Yes,2025-03-20
P011537,G186,L00660,2,831,50,Yes,2025-03-24
P011538,G186,L00323,2,680,90,No,2025-03-01
P011539,G186,L00829,1,591,90,Yes,2025-03-17
P011540,G186,L00251,0,0,0,Yes,2025-03-19
P011541,G186,L00608,3,179,20,No,2025-03-21
P011542,G186,L00808,4,1458,90,No,2025-03-14
P011543,G186,L00466,3,662,50,No,2025-03-17
P011544,G186,L00465,0,0,0,Yes,2025-03-26
P011545,G186,L00219,4,1443,100,Yes,2025-03-09
P011546,G186,L00398,1,381,30,Yes,2025-03-17
P011547,G186,L00583,3,651,50,Yes,2025-03-17
P011548,G186,L00092,4,1097,70,No,2025-03-19
P011549,G186,L00463,1,710,100,No,2025-03-13
P011550,G186,L00345,0,0,0,Yes,2025-03-09
P011551,G186,L00231,1,835,70,Yes,2025-03-08
P011552,G186,L00418,4,1536,100,No,2025-03-26
P011553,G186,L00456,1,1214,90,No,2025-03-23
P011554,G186,L00203,0,0,0,No,2025-03-16
P011555,G186,L00312,0,0,0,Yes,2025-03-25
P011556,G186,L00333,4,559,70,Yes,2025-03-21
P011557,G186,L00134,1,1017,100,Yes,2025-03-16
P011558,G187,L00172,0,0,0,Yes,2025-03-12
P011559,G187,L00585,4,1300,90,No,2025-03-12
P011560,G187,L00689,1,1089,100,Yes,2025-03-05
P011561,G187,L00094,0,0,0,Yes,2025-03-05
P011562,G187,L00635,1,382,50,Yes,2025-03-23
P011563,G187,L00734,1,198,30,Yes,2025-03-02
P011564,G187,L00623,0,0,0,No,2025-03-25
P011565,G187,L00821,3,173,10,No,2025-03-20
P011566,G187,L00338,1,344,20,Yes,2025-03-07
P011567,G187,L00257,3,229,30,Yes,2025-03-19
P011568,G187,L00620,0,0,0,No,2025-03-11
P011569,G187,L00063,1,529,30,Yes,2025-03-03
P011570,G187,L00119,1,770,50,No,2025-03-01
P011571,G187,L00672,1,105,10,Yes,2025-03-21
P011572,G187,L00597,0,0,0,No,2025-03-14
P011573,G187,L00540,2,536,30,Yes,2025-03-25
P011574,G187,L00861,0,0,0,Yes,2025-03-16
P011575,G187,L00175,0,0,0,Yes,2025-03-14
P011576,G187,L00199,1,120,20,No,2025-03-24
P011577,G187,L00615,0,0,0,No,2025-03-25
P011578,G187,L00509,3,634,50,Yes,2025-03-16
P011579,G187,L00847,1,442,50,No,2025-03-16
P011580,G187,L00705,0,0,0,Yes,2025-03-20
P011581,G187,L00294,4,1111,90,No,2025-03-08
P011582,G187,L00198,0,0,0,No,2025-03-11
P011583,G187,L00488,4,415,30,Yes,2025-03-18
P011584,G188,L00280,2,150,10,No,2025-03-03
P011585,G188,L00140,1,114,10,No,2025-03-12
P011586,G188,L00799,2,472,50,No,2025-03-11
P011587,G188,L00602,2,896,90,No,2025-03-24
P011588,G188,L00482,1,376,50,Yes,2025-03-06
P011589,G188,L00522,4,729,50,Yes,2025-03-19
P011590,G188,L00431,0,0,0,No,2025-03-10
P011591,G188,L00073,1,1245,100,Yes,2025-03-06
P011592,G188,L00875,4,1444,90,No,2025-03-18
P011593,G188,L00250,4,205,20,No,2025-03-03
P011594,G188,L00332,4,690,70,Yes,2025-03-25
P011595,G188,L00716,4,1558,90,Yes,2025-03-08
P011596,G188,L00093,0,0,0,Yes,2025-03-16
P011597,G188,L00135,3,968,70,No,2025-03-01
P011598,G188,L00668,4,148,20,Yes,2025-03-05
P011599,G188,L00257,3,333,20,Yes,2025-03-13
P011600,G188,L00724,4,1241,90,Yes,2025-03-13
P011601,G188,L00484,2,390,30,Yes,2025-03-09
P011602,G188,L00036,4,125,10,No,2025-03-08
P011603,G188,L00515,2,197,30,No,2025-03-14
P011604,G188,L00584,3,661,70,Yes,2025-03-15
P011605,G188,L00020,3,770,90,Yes,2025-03-05
P011606,G188,L00491,3,222,20,Yes,2025-03-13
P011607,G188,L00227,0,0,0,No,2025-03-10
P011608,G188,L00205,2,372,30,Yes,2025-03-10
P011609,G188,L00514,3,762,90,No,2025-03-08
P011610,G189,L00676,4,1020,100,Yes,2025-03-13
P011611,G189,L00090,0,0,0,No,2025-03-08
P011612,G189,L00681,4,169,10,No,2025-03-04
P011613,G189,L00623,1,786,70,No,2025-03-10
P011614,G189,L00684,2,80,10,Yes,2025-03-05
P011615,G189,L00288,2,159,10,Yes,2025-03-12
P011616,G189,L00459,1,686,50,No,2025-03-08
P011617,G189,L00784,4,135,10,Yes,2025-03-08
P011618,G189,L00273,2,314,30,No,2025-03-23
P011619,G189,L00096,2,1318,100,Yes,2025-03-19
P011620,G189,L00710,1,354,20,No,2025-03-08
P011621,G189,L00807,3,488,30,No,2025-03-08
P011622,G189,L00463,4,1279,90,Yes,2025-03-07
P011623,G189,L00474,0,0,0,No,2025-03-23
P011624,G189,L00872,2,500,30,Yes,2025-03-15
P011625,G189,L00037,0,0,0,No,2025-03-16
P011626,G189,L00471,1,415,50,Yes,2025-03-25
P011627,G189,L00015,1,865,70,No,2025-03-09
P011628,G189,L00657,4,281,30,Yes,2025-03-12
P011629,G189,L00613,0,0,0,Yes,2025-03-03
P011630,G189,L00662,2,1214,70,Yes,2025-03-06
P011631,G189,L00452,2,749,100,Yes,2025-03-23
P011632,G189,L00274,4,293,30,Yes,2025-03-19
P011633,G189,L00693,0,0,0,Yes,2025-03-05
P011634,G189,L00148,1,1116,70,No,2025-03-23
P011635,G189,L00716,0,0,0,Yes,2025-03-07
P011636,G189,L00489,2,1142,90,Yes,2025-03-10
P011637,G189,L00011,2,612,100,Yes,2025-03-08
P011638,G189,L00099,2,1266,100,No,2025-03-19
P011639,G189,L00052,0,0,0,Yes,2025-03-11
P011640,G189,L00465,4,370,30,Yes,2025-03-26
P011641,G189,L00597,1,246,30,No,2025-03-08
P011642,G189,L00594,3,323,20,Yes,2025-03-05
P011643,G189,L00663,0,0,0,No,2025-03-25
P011644,G189,L00005,1,1343,100,Yes,2025-03-23
P011645,G189,L00609,1,481,70,Yes,2025-03-01
P011646,G189,L00158,3,682,100,No,2025-03-06
P011647,G189,L00575,2,98,10,Yes,2025-03-26
P011648,G190,L00200,0,0,0,Yes,2025-03-13
P011649,G190,L00012,0,0,0,Yes,2025-03-15
P011650,G190,L00263,4,1284,90,Yes,2025-03-16
P011651,G190,L00547,0,0,0,No,2025-03-09
P011652,G190,L00871,4,121,10,No,2025-03-02
P011653,G190,L00049,0,0,0,No,2025-03-09
P011654,G190,L00518,4,68,10,No,2025-03-15
P011655,G190,L00228,1,1545,90,No,2025-03-01
P011656,G190,L00489,1,799,70,Yes,2025-03-21
P011657,G190,L00475,0,0,0,No,2025-03-22
P011658,G190,L00658,3,155,10,No,2025-03-03
P011659,G190,L00364,2,1666,100,No,2025-03-11
P011660,G190,L00638,0,0,0,No,2025-03-01
P011661,G190,L00819,3,555,70,Yes,2025-03-08
P011662,G190,L00714,4,203,30,Yes,2025-03-21
P011663,G190,L00770,4,592,70,Yes,2025-03-13
P011664,G190,L00611,0,0,0,No,2025-03-06
