student_unique_id,course_id,oral_grade,practical_grade,midterm_grade,assignment_grade
G187,A00051,6.7,5.0,4.3,3.0
G187,A00052,7.1,6.7,7.0,3.0
G187,A00053,7.3,5.4,4.7,10.0
G187,A00054,7.5,7.6,7.7,10.0
G187,A00055,5.9,6.0,5.5,3.0
G187,A00056,4.7,6.6,6.7,10.0
G187,A00065,5.9,5.3,4.9,3.0
G187,A00066,6.9,6.0,5.0,10.0
G187,A00067,6.1,7.7,6.3,3.0
G187,A00068,7.1,5.5,6.2,10.0
G187,A00073,5.7,7.3,7.1,3.0
G187,A00074,6.7,8.2,7.0,3.0
G187,A00075,5.2,7.4,6.7,10.0
G187,A00076,7.1,7.8,5.8,10.0
G188,A00045,6.4,5.4,7.6,10.0
G188,A00046,5.2,5.9,6.5,3.0
G188,A00047,5.5,8.1,8.0,10.0
G188,A00048,7.1,7.5,7.3,3.0
G188,A00053,6.2,7.2,4.2,10.0
G188,A00054,0.0,0.0,5.3,10.0
G188,A00055,7.9,6.4,6.3,10.0
G188,A00056,7.0,5.2,6.9,3.0
G188,A00057,7.8,7.7,6.2,10.0
G188,A00058,6.0,7.4,7.1,10.0
G188,A00059,6.2,6.7,5.1,10.0
G188,A00060,7.6,8.1,4.7,3.0
G188,A00069,6.3,6.2,4.2,10.0
G188,A00070,7.0,6.0,6.3,10.0
G188,A00071,5.4,8.1,6.8,10.0
G188,A00072,6.1,7.8,5.3,10.0
G188,A00077,4.9,6.8,6.5,3.0
G188,A00078,5.2,5.5,4.2,3.0
G188,A00079,4.5,5.8,4.4,3.0
G188,A00080,4.6,7.3,6.8,3.0
G189,A00041,7.9,6.3,5.5,3.0
G189,A00042,5.3,7.9,6.7,10.0
G189,A00043,0.0,0.0,7.3,3.0
G189,A00044,0.0,0.0,7.4,10.0
G189,A00061,6.4,6.3,4.7,3.0
G189,A00062,5.0,7.8,5.9,3.0
G189,A00063,7.0,6.2,6.9,10.0
G189,A00064,6.6,5.6,7.1,10.0
G189,A00069,7.1,5.1,7.1,10.0
G189,A00070,7.2,6.4,4.9,3.0
G189,A00071,7.9,8.2,4.8,3.0
G189,A00072,6.5,5.8,6.4,3.0
G189,A00073,5.7,5.7,7.0,10.0
G189,A00074,6.8,8.4,5.3,10.0
G189,A00075,0.0,0.0,4.4,10.0
G189,A00076,7.6,7.8,6.9,10.0
G189,A00077,4.9,6.1,5.2,3.0
G189,A00078,0.0,0.0,4.7,10.0
G189,A00079,7.4,8.2,4.6,10.0
G189,A00080,6.6,5.5,5.3,3.0
G190,A00049,5.9,6.9,6.4,3.0
G190,A00050,6.2,6.0,5.4,3.0
G190,A00051,7.5,5.2,4.1,10.0
G190,A00052,5.7,5.2,4.4,10.0
G190,A00057,7.5,5.4,5.2,10.0
G190,A00058,4.8,5.2,6.6,3.0
G190,A00059,7.2,7.7,4.4,10.0
G190,A00060,7.5,6.7,6.2,3.0
G190,A00065,5.1,6.2,4.5,10.0
G190,A00066,6.0,6.5,4.8,10.0
G190,A00067,5.1,8.3,4.7,10.0
G190,A00068,7.0,8.2,4.3,10.0
G190,A00069,6.4,7.5,6.7,3.0
G190,A00070,6.7,8.1,5.9,3.0
G190,A00071,5.2,6.1,7.3,3.0
G190,A00072,5.2,6.3,4.4,10.0
G190,A00077,4.6,7.1,4.6,3.0
G190,A00078,5.6,7.2,5.2,3.0
G190,A00079,6.5,6.7,7.1,10.0
G190,A00080,7.5,6.4,5.2,3.0
G191,A00041,6.8,8.5,5.6,3.0
G191,A00042,6.0,7.9,5.2,3.0
G191,A00043,7.8,6.5,4.3,3.0
G191,A00044,7.0,7.5,7.8,3.0
G191,A00045,7.8,5.9,6.2,3.0
G191,A00046,6.3,5.4,7.2,10.0
G191,A00047,5.4,6.2,6.6,3.0
G191,A00048,4.7,6.4,6.1,3.0
G191,A00049,7.0,5.1,4.4,10.0
G191,A00050,4.9,7.9,6.6,3.0
G191,A00051,5.6,6.3,4.6,3.0
G191,A00052,6.4,7.0,5.7,3.0
G191,A00065,6.5,5.3,6.5,10.0
G191,A00066,6.6,5.6,7.1,10.0
G191,A00067,5.1,8.1,6.7,10.0
G191,A00068,5.8,7.1,6.7,10.0
G191,A00077,6.7,8.3,4.6,3.0
G191,A00078,7.9,8.5,5.4,10.0
G191,A00079,7.0,6.3,4.2,3.0
G191,A00080,7.7,6.0,6.9,10.0
G192,A00041,7.2,8.0,7.8,10.0
G192,A00042,6.6,8.5,5.1,3.0
G192,A00043,5.2,7.2,4.4,10.0
G192,A00044,6.8,7.8,5.9,10.0
G192,A00053,6.7,7.7,7.4,10.0
G192,A00054,6.6,6.2,6.2,3.0
G192,A00055,6.2,7.0,4.2,3.0
G192,A00056,6.4,7.9,7.9,3.0
G192,A00057,5.7,7.4,7.3,3.0
G192,A00058,6.3,5.1,4.5,3.0
G192,A00059,5.2,6.2,7.7,3.0
G192,A00060,7.3,5.5,5.8,3.0
G192,A00065,5.2,5.8,5.5,3.0
G192,A00066,4.8,8.2,5.8,10.0
G192,A00067,6.0,5.1,7.3,3.0
G192,A00068,6.8,5.8,6.6,10.0
G192,A00073,6.0,6.1,4.2,3.0
G192,A00074,5.5,7.2,7.8,10.0
G192,A00075,6.5,6.9,4.6,3.0
G192,A00076,0.0,0.0,7.0,3.0
G193,A00053,7.8,5.6,6.5,10.0
G193,A00054,0.0,0.0,4.8,10.0
G193,A00055,6.3,6.8,4.7,10.0
G193,A00056,5.6,5.9,7.5,10.0
G193,A00057,7.1,8.3,5.7,3.0
G193,A00058,4.6,6.6,6.6,10.0
G193,A00059,6.2,5.2,6.0,3.0
G193,A00060,5.7,7.6,6.9,10.0
G193,A00065,7.7,6.2,5.9,3.0
G193,A00066,4.5,7.3,5.1,3.0
G193,A00067,6.4,6.0,5.5,3.0
G193,A00068,7.1,7.0,7.4,3.0
G193,A00069,0.0,0.0,5.9,10.0
G193,A00070,4.8,8.2,4.9,10.0
G193,A00071,7.9,5.9,7.7,10.0
G193,A00072,6.3,6.2,7.2,10.0
G193,A00073,6.6,6.6,4.2,10.0
G193,A00074,5.3,8.2,8.0,10.0
G193,A00075,0.0,0.0,6.8,3.0
G193,A00076,6.0,5.3,4.6,10.0
G194,A00041,4.8,5.5,4.9,3.0
G194,A00042,4.9,6.7,6.8,10.0
G194,A00043,7.4,5.4,7.1,3.0
G194,A00044,5.3,6.2,5.0,10.0
G194,A00057,5.2,5.5,5.0,10.0
G194,A00058,6.3,7.2,5.2,3.0
G194,A00059,0.0,0.0,6.4,3.0
G194,A00060,4.7,8.5,4.7,3.0
G194,A00065,6.5,6.3,4.4,10.0
G194,A00066,4.9,7.1,6.7,3.0
G194,A00067,4.6,8.0,7.1,3.0
G194,A00068,4.7,5.4,6.0,10.0
G194,A00069,7.4,7.4,5.5,10.0
G194,A00070,4.9,6.4,5.7,3.0
G194,A00071,4.7,5.7,5.6,10.0
G194,A00072,6.0,6.4,7.8,10.0
G194,A00073,7.5,5.3,7.1,10.0
G194,A00074,5.4,7.4,4.8,10.0
G194,A00075,6.0,5.9,5.5,10.0
G194,A00076,4.6,6.1,6.2,3.0
G195,A00049,6.1,5.4,6.5,10.0
G195,A00050,6.5,8.0,5.9,3.0
G195,A00051,6.5,6.7,7.2,10.0
G195,A00052,5.7,7.0,7.1,3.0
G195,A00053,5.6,7.0,6.0,3.0
G195,A00054,4.9,6.4,7.4,10.0
G195,A00055,5.8,5.7,7.0,10.0
G195,A00056,4.8,7.6,7.1,10.0
G195,A00061,7.2,5.4,7.8,3.0
G195,A00062,7.9,5.4,5.1,10.0
G195,A00063,7.9,7.5,5.1,10.0
G195,A00064,7.5,5.7,7.6,3.0
G195,A00065,6.6,6.1,7.1,10.0
G195,A00066,7.0,6.7,7.7,3.0
G195,A00067,5.5,6.6,4.3,10.0
G195,A00068,6.7,7.5,6.5,3.0
G195,A00077,6.1,7.2,4.6,10.0
G195,A00078,6.2,7.3,6.0,3.0
G195,A00079,7.2,7.5,4.6,10.0
G195,A00080,5.5,6.0,4.5,10.0
G196,A00041,5.6,6.1,4.0,3.0
G196,A00042,0.0,0.0,6.5,3.0
G196,A00043,4.7,6.1,5.4,3.0
G196,A00044,6.2,8.4,4.4,3.0
G196,A00045,7.7,7.8,5.3,10.0
G196,A00046,6.6,5.6,4.7,10.0
G196,A00047,6.4,5.0,7.8,10.0
G196,A00048,5.4,5.1,5.3,10.0
G196,A00057,5.7,5.9,5.3,3.0
G196,A00058,7.5,5.4,7.4,10.0
G196,A00059,6.5,6.9,6.6,3.0
G196,A00060,6.3,8.0,6.8,10.0
G196,A00073,4.8,7.6,6.5,10.0
G196,A00074,4.6,5.8,7.8,10.0
G196,A00075,7.9,6.4,4.8,10.0
G196,A00076,5.8,6.8,8.0,10.0
G196,A00077,6.6,7.8,7.3,3.0
G196,A00078,4.8,7.9,6.4,3.0
G196,A00079,6.9,8.2,6.6,10.0
G196,A00080,7.8,6.8,6.6,3.0
G197,A00041,6.5,7.4,4.2,10.0
G197,A00042,0.0,0.0,4.9,3.0
G197,A00043,6.5,7.0,7.8,10.0
G197,A00044,7.2,5.9,6.1,3.0
G197,A00045,5.9,6.5,5.5,10.0
G197,A00046,7.6,7.2,7.0,3.0
G197,A00047,6.8,5.9,6.1,10.0
G197,A00048,7.6,5.2,4.1,10.0
G197,A00053,6.7,5.0,6.9,3.0
G197,A00054,5.0,5.1,6.9,10.0
G197,A00055,5.6,5.0,4.7,10.0
G197,A00056,5.2,5.4,7.8,3.0
G197,A00057,7.7,5.8,4.9,3.0
G197,A00058,0.0,0.0,5.8,10.0
G197,A00059,6.9,8.5,4.5,10.0
G197,A00060,0.0,0.0,6.4,10.0
G197,A00077,5.1,5.4,5.5,3.0
G197,A00078,0.0,0.0,5.4,3.0
G197,A00079,6.2,8.0,7.3,10.0
G197,A00080,5.3,7.4,4.0,10.0
G198,A00041,6.7,6.0,7.2,10.0
G198,A00042,4.6,7.0,6.3,10.0
G198,A00043,5.6,7.5,7.9,3.0
G198,A00044,6.1,7.5,6.4,3.0
G198,A00049,5.0,7.3,4.2,10.0
G198,A00050,0.0,0.0,4.2,3.0
G198,A00051,5.2,8.0,7.5,10.0
G198,A00052,5.0,7.0,7.4,10.0
G198,A00053,0.0,0.0,5.4,10.0
G198,A00054,7.2,7.2,6.5,10.0
G198,A00055,6.0,7.9,6.0,10.0
G198,A00056,6.5,5.0,7.9,10.0
G198,A00065,4.6,8.5,7.8,10.0
G198,A00066,4.6,5.6,7.9,10.0
G198,A00067,6.1,6.6,7.5,3.0
G198,A00068,7.4,8.1,7.6,10.0
G198,A00073,7.6,5.8,4.9,10.0
G198,A00074,4.8,6.7,7.3,3.0
G198,A00075,6.4,5.5,6.8,10.0
G198,A00076,7.7,6.4,7.9,10.0
G199,A00045,5.9,5.6,6.3,3.0
G199,A00046,7.4,6.3,4.3,10.0
G199,A00047,5.0,6.3,6.4,10.0
G199,A00048,7.8,8.5,6.7,10.0
G199,A00065,0.0,0.0,4.9,3.0
G199,A00066,7.8,5.4,5.6,3.0
G199,A00067,6.9,7.5,6.4,3.0
G199,A00068,5.8,5.2,5.5,3.0
G199,A00069,7.8,5.1,5.5,10.0
G199,A00070,5.5,5.4,4.5,3.0
G199,A00071,5.7,8.4,7.8,3.0
G199,A00072,7.0,8.3,7.0,10.0
G199,A00073,7.2,5.7,4.0,3.0
G199,A00074,7.8,5.6,7.1,10.0
G199,A00075,5.2,5.8,7.0,10.0
G199,A00076,7.3,6.8,4.0,10.0
G199,A00077,7.1,7.0,5.5,10.0
G199,A00078,4.7,5.8,6.4,3.0
G199,A00079,5.9,7.6,5.8,10.0
G199,A00080,5.5,6.1,7.1,3.0
G200,A00041,5.6,8.2,5.7,10.0
G200,A00042,7.9,7.3,4.6,3.0
G200,A00043,6.7,6.5,7.9,10.0
G200,A00044,7.0,7.8,5.0,3.0
G200,A00045,0.0,0.0,6.9,10.0
G200,A00046,5.8,6.0,4.6,10.0
G200,A00047,7.3,6.2,5.3,3.0
G200,A00048,6.0,8.3,5.8,10.0
G200,A00061,7.5,5.6,4.8,3.0
G200,A00062,5.1,5.1,5.8,10.0
G200,A00063,0.0,0.0,4.6,10.0
G200,A00064,5.3,7.8,6.2,10.0
G200,A00069,5.6,7.7,6.7,3.0
G200,A00070,7.1,8.2,4.2,10.0
G200,A00071,5.9,6.9,7.5,3.0
G200,A00072,6.6,5.4,4.7,3.0
G200,A00073,6.1,7.1,4.9,10.0
G200,A00074,7.1,7.7,6.6,10.0
G200,A00075,5.3,5.3,5.9,10.0
G200,A00076,4.7,5.6,6.0,10.0
G201,A00041,5.5,5.0,4.5,10.0
G201,A00042,6.2,7.1,7.2,10.0
G201,A00043,5.1,8.1,6.5,10.0
G201,A00044,5.7,7.3,4.5,3.0
G201,A00053,5.9,8.4,5.5,3.0
G201,A00054,4.7,5.2,7.2,10.0
G201,A00055,6.5,8.2,6.3,10.0
G201,A00056,7.6,7.8,4.4,10.0
G201,A00057,5.0,6.1,5.5,10.0
G201,A00058,6.6,8.4,5.0,3.0
G201,A00059,6.8,6.0,6.1,3.0
G201,A00060,6.0,8.1,7.4,10.0
G201,A00061,7.0,8.1,5.7,3.0
G201,A00062,5.9,7.7,5.7,10.0
G201,A00063,6.3,7.0,7.6,10.0
G201,A00064,4.5,5.4,6.3,3.0
G201,A00073,6.9,6.9,6.3,10.0
G201,A00074,6.8,6.2,5.0,10.0
G201,A00075,4.6,7.8,6.4,10.0
G201,A00076,5.8,7.7,6.3,3.0
G202,A00041,7.9,8.2,5.6,3.0
G202,A00042,6.0,5.1,8.0,10.0
G202,A00043,6.3,7.8,7.5,3.0
G202,A00044,7.7,8.3,7.0,10.0
G202,A00045,7.0,7.8,6.1,10.0
G202,A00046,6.5,5.5,5.8,10.0
G202,A00047,7.3,5.3,4.7,10.0
G202,A00048,0.0,0.0,5.2,10.0
G202,A00049,6.1,7.2,7.1,10.0
G202,A00050,6.2,7.2,5.8,3.0
G202,A00051,5.9,8.5,7.5,10.0
G202,A00052,7.9,6.4,4.6,10.0
G202,A00069,6.9,6.2,6.0,10.0
G202,A00070,4.8,7.2,6.6,10.0
G202,A00071,7.5,7.9,6.1,10.0
G202,A00072,6.2,8.3,7.6,3.0
G202,A00073,4.7,7.8,8.0,10.0
G202,A00074,0.0,0.0,4.5,10.0
G202,A00075,6.0,7.2,4.5,3.0
G202,A00076,7.6,8.0,4.5,10.0
G203,A00045,5.2,6.7,6.7,3.0
G203,A00046,7.4,5.8,5.5,10.0
G203,A00047,6.5,5.6,6.9,10.0
G203,A00048,4.7,5.0,5.6,10.0
G203,A00057,7.9,7.5,6.5,10.0
G203,A00058,6.3,5.4,7.1,3.0
G203,A00059,5.5,5.9,6.2,3.0
G203,A00060,6.1,6.0,6.2,3.0
G203,A00061,7.5,7.0,4.4,3.0
G203,A00062,5.6,6.4,5.6,3.0
G203,A00063,5.2,7.4,6.2,3.0
G203,A00064,5.0,5.2,5.8,3.0
G203,A00065,5.5,5.4,7.6,10.0
G203,A00066,7.2,6.7,7.6,3.0
G203,A00067,6.2,6.2,7.3,10.0
G203,A00068,5.3,6.0,5.5,3.0
G203,A00069,5.1,5.2,6.9,10.0
G203,A00070,5.7,8.1,5.6,10.0
G203,A00071,7.8,7.4,4.9,3.0
G203,A00072,5.7,5.4,5.4,10.0
G204,A00057,8.0,5.2,4.3,3.0
G204,A00058,6.2,8.4,5.3,3.0
G204,A00059,5.1,7.4,5.8,10.0
G204,A00060,7.6,6.5,7.8,10.0
G204,A00061,6.1,7.5,5.3,10.0
G204,A00062,7.0,7.6,7.6,3.0
G204,A00063,7.9,7.7,4.9,10.0
G204,A00064,4.7,6.7,4.8,10.0
G204,A00065,4.8,6.5,6.1,10.0
G204,A00066,7.0,5.0,6.7,10.0
G204,A00067,5.5,8.2,4.2,10.0
G204,A00068,5.1,7.1,4.9,3.0
G204,A00073,4.6,5.7,5.8,3.0
G204,A00074,4.6,8.2,5.3,10.0
G204,A00075,0.0,0.0,6.9,3.0
G204,A00076,5.0,8.5,6.0,10.0
G204,A00077,6.1,8.1,4.6,3.0
G204,A00078,6.6,8.5,7.6,3.0
G204,A00079,6.0,5.9,5.2,10.0
G204,A00080,4.6,7.9,6.9,3.0
G205,A00041,0.0,0.0,7.1,3.0
G205,A00042,4.5,5.8,7.9,3.0
G205,A00043,7.2,5.3,6.0,10.0
G205,A00044,0.0,0.0,6.5,10.0
G205,A00053,6.0,6.0,5.3,3.0
G205,A00054,6.4,8.0,6.7,10.0
G205,A00055,6.2,5.0,5.9,3.0
G205,A00056,5.9,5.1,5.8,10.0
G205,A00065,7.6,6.6,7.4,3.0
G205,A00066,7.6,5.8,4.2,3.0
G205,A00067,5.7,7.4,7.5,3.0
G205,A00068,6.7,7.0,7.4,3.0
G205,A00069,0.0,0.0,6.0,3.0
G205,A00070,7.9,5.6,6.0,3.0
G205,A00071,6.3,6.4,5.4,10.0
G205,A00072,6.1,5.6,8.0,3.0
G205,A00077,5.5,7.8,4.4,3.0
G205,A00078,7.9,6.5,6.4,10.0
G205,A00079,5.0,5.3,6.7,3.0
G205,A00080,6.5,6.7,7.7,3.0
G206,A00041,5.5,5.3,7.1,3.0
G206,A00042,5.5,5.5,6.6,3.0
G206,A00043,5.9,5.8,4.5,10.0
G206,A00044,8.0,8.0,5.5,3.0
G206,A00053,4.7,8.2,4.6,10.0
G206,A00054,6.5,7.9,7.5,10.0
G206,A00055,4.8,6.2,7.0,3.0
G206,A00056,5.0,6.0,7.0,10.0
G206,A00069,6.0,6.9,6.6,10.0
G206,A00070,6.3,7.5,6.0,10.0
G206,A00071,0.0,0.0,4.6,3.0
G206,A00072,5.6,5.5,5.3,10.0
G206,A00073,4.8,5.2,4.5,10.0
G206,A00074,5.6,7.4,6.9,10.0
G206,A00075,7.9,7.9,4.6,10.0
G206,A00076,7.8,8.0,6.8,10.0
G206,A00077,5.7,7.4,6.8,10.0
G206,A00078,6.5,8.3,5.8,10.0
G206,A00079,0.0,0.0,4.5,10.0
G206,A00080,0.0,0.0,5.3,10.0
G207,A00045,7.3,8.4,5.3,10.0
G207,A00046,7.8,8.0,6.8,10.0
G207,A00047,4.8,6.1,4.5,10.0
G207,A00048,5.1,5.7,7.3,10.0
G207,A00057,7.9,6.9,7.0,10.0
G207,A00058,6.4,6.6,4.7,10.0
G207,A00059,0.0,0.0,6.9,3.0
G207,A00060,5.4,5.4,6.7,10.0
G207,A00065,6.1,5.9,7.0,10.0
G207,A00066,6.9,7.6,4.8,10.0
G207,A00067,7.1,5.3,4.6,3.0
G207,A00068,8.0,6.1,4.9,10.0
G207,A00069,5.5,6.4,5.5,3.0
G207,A00070,6.4,7.2,7.2,3.0
G207,A00071,6.4,5.6,7.0,3.0
G207,A00072,5.9,8.0,7.7,10.0
G207,A00073,5.1,6.6,4.2,3.0
G207,A00074,7.9,8.2,4.0,3.0
G207,A00075,7.5,6.6,6.8,3.0
G207,A00076,6.2,6.0,5.1,10.0
G208,A00045,6.6,5.5,5.3,10.0
G208,A00046,5.3,5.0,6.2,3.0
G208,A00047,6.4,6.9,4.4,10.0
G208,A00048,6.9,5.4,6.6,10.0
G208,A00053,6.3,6.4,5.3,10.0
G208,A00054,8.0,7.1,6.5,10.0
G208,A00055,6.6,6.0,7.3,3.0
G208,A00056,5.8,5.6,4.7,10.0
G208,A00057,0.0,0.0,7.7,3.0
G208,A00058,5.1,8.3,6.1,3.0
G208,A00059,5.8,5.4,7.7,3.0
G208,A00060,5.7,5.5,4.8,10.0
G208,A00061,6.0,8.4,6.4,3.0
G208,A00062,7.2,5.1,5.6,10.0
G208,A00063,6.2,8.4,7.1,3.0
G208,A00064,7.3,5.0,6.4,3.0
G208,A00073,6.5,8.1,6.0,10.0
G208,A00074,0.0,0.0,7.7,10.0
G208,A00075,7.3,8.3,5.5,10.0
G208,A00076,5.3,6.1,4.9,10.0
G209,A00053,0.0,0.0,6.4,10.0
G209,A00054,6.3,5.3,6.5,3.0
G209,A00055,5.4,5.8,5.8,10.0
G209,A00056,0.0,0.0,5.9,10.0
G209,A00057,6.8,6.9,7.8,3.0
G209,A00058,0.0,0.0,6.9,10.0
G209,A00059,6.1,6.5,4.4,3.0
G209,A00060,7.9,8.0,4.8,10.0
G209,A00061,6.5,6.6,7.9,10.0
G209,A00062,7.5,8.4,6.9,3.0
G209,A00063,5.0,8.4,7.7,10.0
G209,A00064,6.5,6.2,5.2,10.0
G209,A00065,7.5,8.1,7.0,3.0
G209,A00066,6.5,8.0,6.9,10.0
G209,A00067,7.0,5.7,5.2,10.0
G209,A00068,5.8,7.2,6.2,10.0
G209,A00077,4.8,5.3,6.5,10.0
G209,A00078,6.1,7.9,5.9,3.0
G209,A00079,0.0,0.0,7.3,3.0
G209,A00080,7.5,5.2,7.3,3.0
G210,A00041,5.4,6.4,7.4,3.0
G210,A00042,7.9,7.0,7.2,3.0
G210,A00043,7.9,8.0,6.0,10.0
G210,A00044,5.4,8.4,5.5,10.0
G210,A00045,5.7,6.5,7.3,10.0
G210,A00046,7.6,5.2,6.0,3.0
G210,A00047,7.9,7.6,5.0,3.0
G210,A00048,6.1,7.0,6.0,3.0
G210,A00061,5.6,6.6,4.6,10.0
G210,A00062,6.3,6.1,6.8,3.0
G210,A00063,6.9,6.8,5.3,10.0
G210,A00064,5.5,6.2,5.0,10.0
G210,A00073,7.1,7.6,7.8,10.0
G210,A00074,4.7,6.9,7.1,3.0
G210,A00075,4.7,8.1,7.1,10.0
G210,A00076,5.9,6.9,6.5,3.0
G210,A00077,5.7,5.8,7.4,3.0
G210,A00078,5.6,8.0,7.0,3.0
G210,A00079,6.2,7.0,6.4,10.0
G210,A00080,5.6,5.7,7.8,10.0
G211,A00041,5.2,7.2,4.8,10.0
G211,A00042,5.6,6.3,7.8,3.0
G211,A00043,0.0,0.0,5.6,10.0
G211,A00044,5.9,6.6,6.1,10.0
G211,A00049,6.1,7.5,4.5,3.0
G211,A00050,6.5,5.3,6.2,10.0
G211,A00051,0.0,0.0,6.4,10.0
G211,A00052,5.3,8.4,8.0,3.0
G211,A00053,6.9,7.8,7.9,10.0
G211,A00054,7.0,5.6,7.9,10.0
G211,A00055,6.6,6.0,5.4,3.0
G211,A00056,4.8,6.2,8.0,10.0
G211,A00061,6.9,7.3,5.8,3.0
G211,A00062,4.7,7.6,7.4,10.0
G211,A00063,6.6,7.6,4.9,10.0
G211,A00064,7.1,6.8,6.0,10.0
G211,A00065,5.2,7.8,7.9,10.0
G211,A00066,7.4,6.5,7.8,3.0
G211,A00067,4.6,5.4,6.7,10.0
G211,A00068,7.5,7.0,7.2,10.0
G212,A00041,6.1,8.3,4.7,3.0
G212,A00042,5.3,7.8,6.9,10.0
G212,A00043,5.0,7.0,6.5,3.0
G212,A00044,7.8,7.3,4.4,10.0
G212,A00045,4.8,8.3,4.5,10.0
G212,A00046,5.2,6.5,4.4,3.0
G212,A00047,5.7,6.2,6.9,3.0
G212,A00048,6.7,8.4,4.6,3.0
G212,A00049,6.4,8.0,5.9,3.0
G212,A00050,4.9,6.1,5.4,3.0
G212,A00051,5.5,6.6,6.2,10.0
G212,A00052,5.3,6.5,6.8,10.0
G212,A00053,0.0,0.0,6.7,3.0
G212,A00054,5.9,8.4,6.1,10.0
G212,A00055,7.0,6.4,5.9,10.0
G212,A00056,5.3,8.1,5.6,3.0
G212,A00073,5.8,5.7,7.4,10.0
G212,A00074,5.9,6.9,5.3,10.0
G212,A00075,7.9,5.1,5.0,3.0
G212,A00076,7.8,7.7,7.0,3.0
G213,A00041,0.0,0.0,5.4,3.0
G213,A00042,5.3,7.2,7.4,10.0
G213,A00043,0.0,0.0,5.3,3.0
G213,A00044,5.6,5.7,6.8,3.0
G213,A00049,5.4,5.3,4.2,10.0
G213,A00050,6.3,6.0,5.5,10.0
G213,A00051,7.2,7.2,5.4,3.0
G213,A00052,7.5,7.0,7.3,10.0
G213,A00053,7.5,7.1,7.9,10.0
G213,A00054,5.8,6.9,5.8,3.0
G213,A00055,6.9,6.0,7.3,10.0
G213,A00056,5.6,5.9,6.8,3.0
G213,A00065,4.7,5.5,7.9,3.0
G213,A00066,7.0,8.0,7.2,10.0
G213,A00067,4.5,7.2,4.3,10.0
G213,A00068,5.9,5.7,6.9,10.0
G213,A00069,5.7,5.6,6.1,10.0
G213,A00070,6.9,8.1,4.1,10.0
G213,A00071,7.2,7.6,5.0,10.0
G213,A00072,5.6,7.3,7.7,10.0
G214,A00041,7.3,6.4,7.7,3.0
G214,A00042,5.5,5.9,7.2,10.0
G214,A00043,6.1,8.4,7.9,10.0
G214,A00044,7.0,7.8,7.2,10.0
G214,A00045,6.9,6.1,4.0,10.0
G214,A00046,8.0,8.0,5.2,10.0
G214,A00047,5.3,7.7,4.1,10.0
G214,A00048,6.8,6.0,4.4,10.0
G214,A00049,6.6,6.5,4.9,10.0
G214,A00050,7.7,5.7,6.0,10.0
G214,A00051,5.0,5.4,7.4,3.0
G214,A00052,7.1,7.5,7.4,3.0
G214,A00057,6.5,5.9,6.5,3.0
G214,A00058,5.5,7.9,7.7,3.0
G214,A00059,6.2,8.5,6.0,3.0
G214,A00060,5.7,5.3,7.6,10.0
G214,A00073,6.5,6.7,5.8,10.0
G214,A00074,7.6,7.8,5.1,10.0
G214,A00075,6.5,7.8,7.7,3.0
G214,A00076,6.7,7.7,5.6,10.0
G215,A00045,6.3,6.2,6.0,10.0
G215,A00046,4.7,6.6,5.3,3.0
G215,A00047,5.3,7.1,6.7,10.0
G215,A00048,6.2,8.4,8.0,3.0
G215,A00049,5.6,6.1,4.1,3.0
G215,A00050,5.1,8.2,7.6,10.0
G215,A00051,6.3,5.9,4.0,10.0
G215,A00052,5.6,8.5,5.5,10.0
G215,A00057,5.4,7.3,4.7,10.0
G215,A00058,6.1,6.6,7.0,3.0
G215,A00059,5.0,7.1,4.2,10.0
G215,A00060,7.7,6.0,6.2,10.0
G215,A00065,7.5,6.0,5.2,3.0
G215,A00066,7.0,5.4,4.5,10.0
G215,A00067,4.9,5.4,7.1,10.0
G215,A00068,7.2,6.2,4.9,10.0
G215,A00077,7.3,7.7,4.9,10.0
G215,A00078,7.2,7.1,5.1,10.0
G215,A00079,0.0,0.0,6.3,3.0
G215,A00080,6.8,8.0,6.6,10.0
G216,A00049,7.4,7.1,4.1,10.0
G216,A00050,6.5,8.4,5.0,3.0
G216,A00051,6.8,7.3,5.7,3.0
G216,A00052,6.1,5.6,5.3,10.0
G216,A00061,6.4,6.7,7.5,10.0
G216,A00062,4.6,7.3,7.2,10.0
G216,A00063,6.7,5.1,6.5,10.0
G216,A00064,4.8,5.1,5.4,10.0
G216,A00065,6.0,5.5,6.8,10.0
G216,A00066,5.5,5.9,7.4,10.0
G216,A00067,6.4,6.5,6.4,10.0
G216,A00068,5.0,6.7,7.1,10.0
G216,A00073,6.9,5.5,7.0,10.0
G216,A00074,7.3,7.4,6.3,3.0
G216,A00075,5.1,7.1,5.2,10.0
G216,A00076,4.9,6.0,7.0,10.0
G216,A00077,5.0,5.0,4.8,10.0
G216,A00078,7.6,5.3,7.1,3.0
G216,A00079,6.3,6.4,7.2,10.0
G216,A00080,6.1,5.5,7.3,3.0
G217,A00041,4.9,6.3,5.9,3.0
G217,A00042,6.8,7.2,4.8,3.0
G217,A00043,7.5,6.9,4.4,10.0
G217,A00044,7.4,5.8,7.0,10.0
G217,A00053,6.7,6.2,7.5,3.0
G217,A00054,4.8,7.1,6.6,3.0
G217,A00055,4.9,8.0,4.6,10.0
G217,A00056,4.7,7.6,7.7,3.0
G217,A00057,5.4,6.9,8.0,10.0
G217,A00058,5.0,6.3,5.7,10.0
G217,A00059,5.4,6.3,6.4,10.0
G217,A00060,0.0,0.0,7.1,3.0
G217,A00061,7.8,5.1,6.9,3.0
