student_unique_id,course_unique_id,assignment_total,assignment_max_total,midterm_grade,final_grade,total_course_grade,performance_level,student_system_type,general_grade_level,used_mercy,course_status,grade_description
G121,C015,15,20,13,38,47,PASS,General,جيد,FALSE,Fail,جيد
G121,C017,18,20,13,52,83,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G121,C018,13,20,12,50,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G121,C019,13,20,10,55,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G122,C013,10,20,13,54,77,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G122,C014,15,20,18,36,69,PASS,General,جيد,FALSE,Pass,جيد
G122,C017,8,20,17,48,73,FAIL,General,جيد,FALSE,Pass,جيد
G122,C018,16,20,12,37,65,PASS,General,جيد,FALSE,Pass,جيد
G122,C019,20,20,13,49,82,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G123,C013,13,20,13,49,46,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G123,C014,16,20,12,36,45,PASS,General,مقبول,FALSE,Fail,مقبول
G123,C015,16,20,17,42,75,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G123,C017,13,20,14,42,69,WEAK,General,جيد,FALSE,Pass,جيد
G123,C018,13,20,10,53,76,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G124,C011,5,20,18,47,48,PASS,General,جيد,FALSE,Fail,جيد
G124,C014,13,20,14,47,45,PASS,General,جيد,FALSE,Fail,جيد
G124,C017,15,20,17,35,67,PASS,General,جيد,FALSE,Pass,جيد
G124,C018,10,20,15,53,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G124,C020,13,20,11,43,67,PASS,General,جيد,FALSE,Pass,جيد
G125,C014,18,20,14,37,69,WEAK,General,جيد,FALSE,Pass,جيد
G125,C015,18,20,13,51,82,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G125,C016,18,20,10,52,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G125,C019,18,20,12,48,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G125,C020,11,20,13,41,65,WEAK,General,جيد,FALSE,Pass,جيد
G126,C012,20,20,11,50,81,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G126,C014,11,20,17,50,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G126,C015,16,20,17,41,74,PASS,General,جيد,FALSE,Pass,جيد
G126,C018,18,20,18,48,84,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G126,C020,12,20,14,46,72,WEAK,General,جيد,FALSE,Pass,جيد
G127,C012,20,20,11,36,67,PASS,General,جيد,FALSE,Pass,جيد
G127,C014,14,20,16,54,84,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G127,C015,13,20,15,53,81,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G127,C018,13,20,18,37,68,FAIL,General,جيد,FALSE,Pass,جيد
G127,C019,3,20,13,54,70,PASS,General,جيد,FALSE,Pass,جيد
G128,C011,15,20,14,47,39,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G128,C014,20,20,17,49,37,PASS,General,ممتاز,FALSE,Fail,جيد جدًا
G128,C016,5,20,13,54,42,PASS,General,جيد,FALSE,Fail,جيد
G128,C017,18,20,17,35,70,PASS,General,جيد,FALSE,Pass,جيد
G128,C020,8,20,13,45,66,PASS,General,جيد,FALSE,Pass,جيد
G129,C012,13,20,15,35,63,PASS,General,مقبول,FALSE,Pass,مقبول
G129,C014,10,20,18,30,58,PASS,General,مقبول,FALSE,Pass,مقبول
G129,C015,18,20,10,44,72,PASS,General,جيد,FALSE,Pass,جيد
G129,C018,16,20,15,38,69,PASS,General,جيد,FALSE,Pass,جيد
G129,C019,18,20,13,52,83,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G130,C014,6,20,10,43,59,PASS,General,مقبول,FALSE,Pass,مقبول
G130,C015,14,20,16,53,83,FAIL,General,جيد جدًا,FALSE,Pass,جيد جدًا
G130,C017,16,20,17,53,86,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G130,C019,15,20,14,46,75,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G130,C020,15,20,15,47,77,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G131,C013,3,20,17,51,71,PASS,General,جيد,FALSE,Pass,جيد
G131,C015,20,20,12,36,68,PASS,General,جيد,FALSE,Pass,جيد
G131,C016,11,20,18,45,74,PASS,General,جيد,FALSE,Pass,جيد
G131,C017,11,20,11,53,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G131,C020,3,20,17,47,67,PASS,General,جيد,FALSE,Pass,جيد
G132,C011,14,20,11,36,61,PASS,General,مقبول,FALSE,Pass,مقبول
G132,C012,14,20,17,54,85,WEAK,General,ممتاز,FALSE,Pass,جيد جدًا
G132,C014,11,20,17,33,61,PASS,General,مقبول,FALSE,Pass,مقبول
G132,C015,18,20,12,44,74,PASS,General,جيد,FALSE,Pass,جيد
G132,C019,8,20,17,33,58,PASS,General,مقبول,FALSE,Pass,مقبول
G133,C012,15,20,13,47,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G133,C013,13,20,12,49,74,PASS,General,جيد,FALSE,Pass,جيد
G133,C014,13,20,10,37,60,PASS,General,مقبول,FALSE,Pass,مقبول
G133,C015,18,20,16,43,77,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G133,C018,13,20,12,43,68,WEAK,General,جيد,FALSE,Pass,جيد
G134,C011,10,20,17,55,82,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G134,C012,10,20,11,52,73,PASS,General,جيد,FALSE,Pass,جيد
G134,C013,15,20,15,54,84,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G134,C014,20,20,11,46,77,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G134,C019,10,20,13,34,57,PASS,General,مقبول,FALSE,Pass,مقبول
G135,C013,18,20,15,48,81,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G135,C014,10,20,16,45,71,PASS,General,جيد,FALSE,Pass,جيد
G135,C015,16,20,16,31,63,FAIL,General,مقبول,FALSE,Pass,مقبول
G135,C017,16,20,10,49,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G135,C018,16,20,11,32,59,PASS,General,مقبول,FALSE,Pass,مقبول
G136,C013,11,20,10,49,70,PASS,General,جيد,FALSE,Pass,جيد
G136,C016,13,20,17,37,67,PASS,General,جيد,FALSE,Pass,جيد
G136,C017,16,20,10,46,72,PASS,General,جيد,FALSE,Pass,جيد
G136,C018,13,20,14,42,69,PASS,General,جيد,FALSE,Pass,جيد
G136,C019,16,20,16,30,62,PASS,General,مقبول,FALSE,Pass,مقبول
G137,C014,16,20,12,54,47,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G137,C016,16,20,17,50,45,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G137,C017,18,20,17,46,81,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G137,C018,20,20,14,46,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G137,C020,18,20,12,47,77,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G138,C012,16,20,16,48,43,FAIL,General,جيد جدًا,FALSE,Fail,جيد جدًا
G138,C013,15,20,14,51,31,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G138,C014,15,20,17,41,32,PASS,General,جيد,FALSE,Fail,جيد
G138,C015,20,20,18,39,77,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G138,C016,15,20,12,48,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G139,C011,18,20,12,43,73,PASS,General,جيد,FALSE,Pass,جيد
G139,C012,10,20,15,51,76,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G139,C013,18,20,11,32,61,PASS,General,مقبول,FALSE,Pass,مقبول
G139,C018,13,20,13,44,70,PASS,General,جيد,FALSE,Pass,جيد
G139,C019,13,20,10,50,73,PASS,General,جيد,FALSE,Pass,جيد
G140,C011,13,20,17,43,46,PASS,General,جيد,FALSE,Fail,جيد
G140,C012,13,20,11,55,45,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G140,C014,9,20,15,35,59,PASS,General,مقبول,FALSE,Pass,مقبول
G140,C017,10,20,16,53,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G140,C019,15,20,11,43,69,PASS,General,جيد,FALSE,Pass,جيد
G141,C011,8,20,18,44,70,WEAK,General,جيد,FALSE,Pass,جيد
G141,C013,18,20,10,52,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G141,C015,15,20,16,40,71,PASS,General,جيد,FALSE,Pass,جيد
G141,C017,20,20,17,47,84,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G141,C020,13,20,14,48,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G142,C011,20,20,13,52,85,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G142,C014,8,20,16,33,57,PASS,General,مقبول,FALSE,Pass,مقبول
G142,C015,14,20,15,52,81,FAIL,General,جيد جدًا,FALSE,Pass,جيد جدًا
G142,C019,15,20,10,41,66,WEAK,General,جيد,FALSE,Pass,جيد
G142,C020,13,20,14,40,67,WEAK,General,جيد,FALSE,Pass,جيد
G143,C011,18,20,15,31,64,PASS,General,مقبول,FALSE,Pass,مقبول
G143,C013,10,20,17,35,62,FAIL,General,مقبول,FALSE,Pass,مقبول
G143,C014,8,20,12,37,57,FAIL,General,مقبول,FALSE,Pass,مقبول
G143,C018,16,20,10,34,60,PASS,General,مقبول,FALSE,Pass,مقبول
G143,C020,18,20,13,30,61,PASS,General,مقبول,FALSE,Pass,مقبول
G144,C011,18,20,17,51,86,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G144,C012,14,20,15,52,81,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G144,C013,16,20,18,55,89,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G144,C015,15,20,10,35,60,PASS,General,مقبول,FALSE,Pass,مقبول
G144,C018,8,20,11,40,59,WEAK,General,مقبول,FALSE,Pass,مقبول
G145,C014,3,20,17,38,45,PASS,General,مقبول,FALSE,Fail,مقبول
G145,C015,10,20,10,30,47,PASS,General,مقبول,FALSE,Fail,مقبول
G145,C016,5,20,18,34,57,PASS,General,مقبول,FALSE,Pass,مقبول
G145,C017,14,20,13,40,67,PASS,General,جيد,FALSE,Pass,جيد
G145,C018,13,20,14,44,71,FAIL,General,جيد,FALSE,Pass,جيد
G146,C011,13,20,15,34,62,WEAK,General,مقبول,FALSE,Pass,مقبول
G146,C014,15,20,16,55,86,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G146,C015,18,20,17,52,87,WEAK,General,ممتاز,FALSE,Pass,جيد جدًا
G146,C017,11,20,13,31,55,PASS,General,مقبول,FALSE,Pass,مقبول
G146,C018,20,20,17,34,71,PASS,General,جيد,FALSE,Pass,جيد
G147,C012,18,20,10,48,36,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G147,C014,13,20,16,38,42,PASS,General,جيد,FALSE,Fail,جيد
G147,C016,15,20,17,37,36,PASS,General,جيد,FALSE,Fail,جيد
G147,C017,16,20,14,50,80,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G147,C018,10,20,17,51,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G148,C011,13,20,16,38,67,PASS,General,جيد,FALSE,Pass,جيد
G148,C014,13,20,18,36,67,PASS,General,جيد,FALSE,Pass,جيد
G148,C015,18,20,12,34,64,PASS,General,مقبول,FALSE,Pass,مقبول
G148,C016,15,20,13,47,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G148,C017,10,20,16,50,76,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G149,C016,16,20,16,39,71,WEAK,General,جيد,FALSE,Pass,جيد
G149,C017,15,20,11,33,59,PASS,General,مقبول,FALSE,Pass,مقبول
G149,C018,18,20,11,50,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G149,C019,10,20,12,38,60,PASS,General,مقبول,FALSE,Pass,مقبول
G149,C020,11,20,11,34,56,PASS,General,مقبول,FALSE,Pass,مقبول
G150,C012,8,20,12,40,60,PASS,General,مقبول,FALSE,Pass,مقبول
G150,C013,13,20,10,52,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G150,C015,20,20,14,43,77,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G150,C016,20,20,15,50,85,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G150,C019,11,20,16,52,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G151,C012,15,20,17,44,76,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G151,C013,11,20,10,45,66,PASS,General,جيد,FALSE,Pass,جيد
G151,C018,18,20,12,38,68,PASS,General,جيد,FALSE,Pass,جيد
G151,C019,11,20,15,43,69,PASS,General,جيد,FALSE,Pass,جيد
G151,C020,9,20,18,37,64,PASS,General,مقبول,FALSE,Pass,مقبول
G152,C012,9,20,18,46,73,WEAK,General,جيد,FALSE,Pass,جيد
G152,C015,18,20,16,46,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G152,C016,16,20,11,35,62,PASS,General,مقبول,FALSE,Pass,مقبول
G152,C018,0,20,18,55,73,PASS,General,جيد,FALSE,Pass,جيد
G152,C019,20,20,18,41,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G153,C011,13,20,11,32,47,PASS,General,مقبول,FALSE,Fail,مقبول
G153,C012,16,20,13,54,45,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G153,C016,5,20,17,46,68,PASS,General,جيد,FALSE,Pass,جيد
G153,C017,16,20,15,30,61,PASS,General,مقبول,FALSE,Pass,مقبول
G153,C018,13,20,11,37,61,PASS,General,مقبول,FALSE,Pass,مقبول
G154,C011,15,20,12,30,57,PASS,General,مقبول,FALSE,Pass,مقبول
G154,C012,16,20,16,49,81,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G154,C014,15,20,17,36,68,PASS,General,جيد,FALSE,Pass,جيد
G154,C015,20,20,13,54,87,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G154,C019,14,20,14,45,73,FAIL,General,جيد,FALSE,Pass,جيد
G155,C012,20,20,11,48,79,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G155,C013,18,20,17,34,69,PASS,General,جيد,FALSE,Pass,جيد
G155,C016,16,20,15,49,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G155,C019,15,20,14,31,60,PASS,General,مقبول,FALSE,Pass,مقبول
G155,C020,14,20,13,52,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G156,C011,20,20,13,31,64,PASS,General,مقبول,FALSE,Pass,مقبول
G156,C012,13,20,12,31,56,WEAK,General,مقبول,FALSE,Pass,مقبول
G156,C014,13,20,12,54,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G156,C016,10,20,13,39,62,PASS,General,مقبول,FALSE,Pass,مقبول
G156,C019,18,20,12,44,74,PASS,General,جيد,FALSE,Pass,جيد
G157,C011,13,20,14,48,45,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G157,C016,16,20,18,38,46,PASS,General,جيد,FALSE,Fail,جيد
G157,C017,11,20,14,49,74,PASS,General,جيد,FALSE,Pass,جيد
G157,C018,14,20,13,41,68,PASS,General,جيد,FALSE,Pass,جيد
G157,C019,20,20,15,41,76,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G158,C011,16,20,12,37,65,PASS,General,جيد,FALSE,Pass,جيد
G158,C014,8,20,10,39,57,PASS,General,مقبول,FALSE,Pass,مقبول
G158,C015,15,20,14,41,70,PASS,General,جيد,FALSE,Pass,جيد
G158,C017,13,20,11,54,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G158,C019,11,20,18,39,68,PASS,General,جيد,FALSE,Pass,جيد
G159,C014,18,20,15,35,42,PASS,General,جيد,FALSE,Fail,جيد
G159,C016,20,20,14,33,40,WEAK,General,جيد,FALSE,Fail,جيد
G159,C017,9,20,15,31,42,PASS,General,مقبول,FALSE,Fail,مقبول
G159,C018,20,20,18,49,87,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G159,C020,6,20,13,36,55,PASS,General,مقبول,FALSE,Pass,مقبول
G160,C013,3,20,15,53,48,PASS,General,جيد,FALSE,Fail,جيد
G160,C014,18,20,11,45,46,PASS,General,جيد,FALSE,Fail,جيد
G160,C015,15,20,16,32,63,PASS,General,مقبول,FALSE,Pass,مقبول
G160,C017,18,20,18,40,76,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G160,C018,14,20,16,52,82,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G161,C012,18,20,17,55,90,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G161,C015,16,20,15,43,74,PASS,General,جيد,FALSE,Pass,جيد
G161,C016,16,20,17,47,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G161,C017,18,20,13,33,64,PASS,General,مقبول,FALSE,Pass,مقبول
G161,C020,6,20,16,37,59,PASS,General,مقبول,FALSE,Pass,مقبول
G162,C011,11,20,16,53,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G162,C013,15,20,10,32,57,PASS,General,مقبول,FALSE,Pass,مقبول
G162,C015,18,20,11,51,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G162,C016,11,20,16,54,81,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G162,C018,11,20,10,55,76,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G163,C014,11,20,10,44,65,PASS,General,جيد,FALSE,Pass,جيد
G163,C015,14,20,15,37,66,WEAK,General,جيد,FALSE,Pass,جيد
G163,C016,18,20,13,48,79,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G163,C017,13,20,18,47,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G163,C019,18,20,15,36,69,PASS,General,جيد,FALSE,Pass,جيد
G164,C012,3,20,10,30,45,PASS,General,ضعيف,TRUE,Fail,مقبول
G164,C014,18,20,14,46,47,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G164,C015,18,20,17,50,85,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G164,C017,18,20,12,53,83,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G164,C019,6,20,18,43,67,PASS,General,جيد,FALSE,Pass,جيد
G165,C012,13,20,14,44,71,WEAK,General,جيد,FALSE,Pass,جيد
G165,C013,11,20,15,33,59,PASS,General,مقبول,FALSE,Pass,مقبول
G165,C015,18,20,15,34,67,PASS,General,جيد,FALSE,Pass,جيد
G165,C017,13,20,12,32,57,PASS,General,مقبول,FALSE,Pass,مقبول
G165,C019,18,20,13,34,65,PASS,General,جيد,FALSE,Pass,جيد
G166,C012,16,20,17,32,31,PASS,General,جيد,FALSE,Fail,جيد
G166,C013,15,20,11,31,30,PASS,General,مقبول,FALSE,Fail,مقبول
G166,C016,18,20,15,47,36,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G166,C019,13,20,11,33,57,PASS,General,مقبول,FALSE,Pass,مقبول
G166,C020,15,20,16,40,71,PASS,General,جيد,FALSE,Pass,جيد
G167,C011,8,20,18,55,81,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G167,C013,16,20,15,47,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G167,C016,8,20,12,35,55,PASS,General,مقبول,FALSE,Pass,مقبول
G167,C017,11,20,13,47,71,WEAK,General,جيد,FALSE,Pass,جيد
G167,C018,13,20,11,44,68,WEAK,General,جيد,FALSE,Pass,جيد
G168,C013,13,20,15,42,70,PASS,General,جيد,FALSE,Pass,جيد
G168,C016,20,20,11,49,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G168,C017,13,20,15,46,74,PASS,General,جيد,FALSE,Pass,جيد
G168,C018,8,20,16,44,68,PASS,General,جيد,FALSE,Pass,جيد
G168,C020,16,20,14,48,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G169,C011,10,20,17,35,62,PASS,General,مقبول,FALSE,Pass,مقبول
G169,C012,18,20,13,32,63,WEAK,General,مقبول,FALSE,Pass,مقبول
G169,C014,10,20,11,52,73,PASS,General,جيد,FALSE,Pass,جيد
G169,C017,20,20,14,36,70,WEAK,General,جيد,FALSE,Pass,جيد
G169,C020,15,20,17,41,73,PASS,General,جيد,FALSE,Pass,جيد
G170,C012,8,20,16,42,66,PASS,General,جيد,FALSE,Pass,جيد
G170,C013,9,20,14,55,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G170,C014,16,20,16,48,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G170,C017,13,20,11,39,63,PASS,General,مقبول,FALSE,Pass,مقبول
G170,C018,18,20,16,52,86,WEAK,General,ممتاز,FALSE,Pass,جيد جدًا
G171,C013,18,20,14,30,62,WEAK,General,مقبول,FALSE,Pass,مقبول
G171,C015,18,20,17,42,77,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G171,C017,20,20,17,48,85,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G171,C018,18,20,11,54,83,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G171,C019,15,20,15,36,66,PASS,General,جيد,FALSE,Pass,جيد
G172,C011,18,20,13,51,82,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G172,C012,18,20,18,46,82,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G172,C013,15,20,13,46,74,FAIL,General,جيد,FALSE,Pass,جيد
G172,C014,13,20,11,52,76,FAIL,General,جيد جدًا,FALSE,Pass,جيد جدًا
G172,C015,18,20,14,32,64,FAIL,General,مقبول,FALSE,Pass,مقبول
G173,C011,10,20,11,45,66,PASS,General,جيد,FALSE,Pass,جيد
G173,C012,10,20,17,38,65,PASS,General,جيد,FALSE,Pass,جيد
G173,C015,18,20,10,37,65,PASS,General,جيد,FALSE,Pass,جيد
G173,C018,16,20,14,30,60,PASS,General,مقبول,FALSE,Pass,مقبول
G173,C019,15,20,15,47,77,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G174,C011,13,20,12,48,73,PASS,General,جيد,FALSE,Pass,جيد
G174,C012,16,20,11,54,81,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G174,C016,13,20,12,50,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G174,C018,11,20,18,32,61,PASS,General,مقبول,FALSE,Pass,مقبول
G174,C019,18,20,13,38,69,PASS,General,جيد,FALSE,Pass,جيد
G175,C011,16,20,15,30,61,PASS,General,مقبول,FALSE,Pass,مقبول
G175,C016,13,20,10,51,74,PASS,General,جيد,FALSE,Pass,جيد
G175,C018,8,20,18,33,59,PASS,General,مقبول,FALSE,Pass,مقبول
G175,C019,20,20,18,49,87,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G175,C020,20,20,16,51,87,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G176,C012,20,20,12,34,47,PASS,General,جيد,FALSE,Fail,جيد
G176,C014,13,20,13,44,45,WEAK,General,جيد,FALSE,Fail,جيد
G176,C015,13,20,12,46,71,PASS,General,جيد,FALSE,Pass,جيد
G176,C016,13,20,12,37,62,PASS,General,مقبول,FALSE,Pass,مقبول
G176,C019,16,20,17,38,71,PASS,General,جيد,FALSE,Pass,جيد
G177,C014,20,20,17,40,77,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G177,C015,13,20,17,51,81,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G177,C016,11,20,12,45,68,PASS,General,جيد,FALSE,Pass,جيد
G177,C017,20,20,18,37,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G177,C019,15,20,15,49,79,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G178,C012,13,20,10,49,72,WEAK,General,جيد,FALSE,Pass,جيد
G178,C014,8,20,15,49,72,PASS,General,جيد,FALSE,Pass,جيد
G178,C015,20,20,13,48,81,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G178,C016,20,20,10,49,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G178,C017,14,20,12,42,68,PASS,General,جيد,FALSE,Pass,جيد
G179,C011,14,20,18,31,63,PASS,General,مقبول,FALSE,Pass,مقبول
G179,C013,15,20,14,42,71,WEAK,General,جيد,FALSE,Pass,جيد
G179,C016,11,20,14,37,62,PASS,General,مقبول,FALSE,Pass,مقبول
G179,C019,13,20,14,49,76,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G179,C020,13,20,10,53,76,FAIL,General,جيد جدًا,FALSE,Pass,جيد جدًا
G180,C014,15,20,15,49,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G180,C016,12,20,12,47,71,WEAK,General,جيد,FALSE,Pass,جيد
G180,C018,11,20,14,38,63,PASS,General,مقبول,FALSE,Pass,مقبول
G180,C019,10,20,12,55,77,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G180,C020,13,20,16,38,67,PASS,General,جيد,FALSE,Pass,جيد
G181,C011,18,20,13,33,64,WEAK,General,مقبول,FALSE,Pass,مقبول
G181,C012,15,20,11,30,56,WEAK,General,مقبول,FALSE,Pass,مقبول
G181,C014,13,20,16,54,83,FAIL,General,جيد جدًا,FALSE,Pass,جيد جدًا
G181,C016,15,20,17,42,74,WEAK,General,جيد,FALSE,Pass,جيد
G181,C019,16,20,10,40,66,PASS,General,جيد,FALSE,Pass,جيد
G182,C011,16,20,17,48,81,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G182,C013,15,20,12,35,62,PASS,General,مقبول,FALSE,Pass,مقبول
G182,C015,10,20,15,36,61,WEAK,General,مقبول,FALSE,Pass,مقبول
G182,C016,15,20,12,52,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G182,C018,20,20,11,41,72,PASS,General,جيد,FALSE,Pass,جيد
G183,C012,18,20,10,49,77,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G183,C015,16,20,13,42,71,PASS,General,جيد,FALSE,Pass,جيد
G183,C018,13,20,16,45,74,FAIL,General,جيد,FALSE,Pass,جيد
G183,C019,15,20,12,45,72,PASS,General,جيد,FALSE,Pass,جيد
G183,C020,15,20,12,38,65,PASS,General,جيد,FALSE,Pass,جيد
G184,C013,13,20,11,48,34,PASS,General,جيد,FALSE,Fail,جيد
G184,C014,20,20,14,31,42,PASS,General,جيد,FALSE,Fail,جيد
G184,C016,18,20,12,43,38,PASS,General,جيد,FALSE,Fail,جيد
G184,C019,18,20,14,37,69,PASS,General,جيد,FALSE,Pass,جيد
G184,C020,13,20,15,34,62,PASS,General,مقبول,FALSE,Pass,مقبول
G185,C011,15,20,16,38,69,PASS,General,جيد,FALSE,Pass,جيد
G185,C012,15,20,14,44,73,PASS,General,جيد,FALSE,Pass,جيد
G185,C014,18,20,17,50,85,WEAK,General,ممتاز,FALSE,Pass,جيد جدًا
G185,C018,13,20,15,39,67,WEAK,General,جيد,FALSE,Pass,جيد
G185,C019,13,20,17,48,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G186,C012,11,20,18,31,32,PASS,General,مقبول,FALSE,Fail,مقبول
G186,C013,13,20,10,47,41,PASS,General,جيد,FALSE,Fail,جيد
